2026-03-13T23:42:39.960438,outros,0.7927,1.00,25.00,outputs/evidencias\outros_20260313_234239.jpg
2026-03-13T23:42:43.096717,outros,0.7960,1.00,25.00,outputs/evidencias\outros_20260313_234243.jpg
2026-03-13T23:42:46.104718,outros,0.8278,1.00,25.00,outputs/evidencias\outros_20260313_234246.jpg
2026-03-13T23:42:49.211222,outros,0.8085,1.00,25.00,outputs/evidencias\outros_20260313_234249.jpg
2026-03-13T23:42:52.272542,outros,0.8125,1.00,25.00,outputs/evidencias\outros_20260313_234252.jpg
2026-03-13T23:42:55.284163,outros,0.7995,1.00,25.00,outputs/evidencias\outros_20260313_234255.jpg
2026-03-13T23:42:58.776218,outros,0.7599,1.00,25.00,outputs/evidencias\outros_20260313_234258.jpg
2026-03-13T23:45:25.700696,outros,0.6399,1.00,25.00,outputs/evidencias\outros_20260313_234523.jpg
2026-03-13T23:45:29.514949,outros,0.7801,1.00,25.00,outputs/evidencias\outros_20260313_234529.jpg
2026-03-13T23:45:41.988715,outros,0.8093,1.00,25.00,outputs/evidencias\outros_20260313_234541.jpg
2026-03-13T23:45:45.095376,outros,0.7836,1.00,25.00,outputs/evidencias\outros_20260313_234545.jpg
2026-03-13T23:45:48.469365,outros,0.7275,1.00,25.00,outputs/evidencias\outros_20260313_234548.jpg
2026-03-13T23:45:51.501166,outros,0.7711,1.00,25.00,outputs/evidencias\outros_20260313_234551.jpg
2026-03-13T23:45:55.730370,outros,0.7187,1.00,25.00,outputs/evidencias\outros_20260313_234555.jpg
2026-03-13T23:45:58.804409,outros,0.7503,1.00,25.00,outputs/evidencias\outros_20260313_234558.jpg
2026-03-13T23:46:02.510221,outros,0.8202,1.00,25.00,outputs/evidencias\outros_20260313_234602.jpg
2026-03-13T23:46:23.029461,acucar,0.8185,1.00,10.00,outputs/evidencias\acucar_20260313_234623.jpg
2026-03-13T23:46:26.137179,acucar,0.7702,1.00,10.00,outputs/evidencias\acucar_20260313_234626.jpg
2026-03-13T23:46:30.460992,outros,0.7466,1.00,25.00,outputs/evidencias\outros_20260313_234630.jpg
2026-03-13T23:46:33.634531,outros,0.7696,1.00,25.00,outputs/evidencias\outros_20260313_234633.jpg
2026-03-13T23:48:58.578232,outros,0.7552,1.00,25.00,outputs/evidencias\outros_20260313_234858.jpg
2026-03-13T23:49:01.597058,outros,0.7786,1.00,25.00,outputs/evidencias\outros_20260313_234901.jpg
2026-03-13T23:49:08.227074,outros,0.7311,1.00,25.00,outputs/evidencias\outros_20260313_234908.jpg
2026-03-13T23:49:11.319656,outros,0.8112,1.00,25.00,outputs/evidencias\outros_20260313_234911.jpg
2026-03-13T23:49:14.400275,outros,0.7988,1.00,25.00,outputs/evidencias\outros_20260313_234914.jpg
2026-03-13T23:49:17.437163,outros,0.7144,1.00,25.00,outputs/evidencias\outros_20260313_234917.jpg
2026-03-13T23:49:20.730831,outros,0.7314,1.00,25.00,outputs/evidencias\outros_20260313_234920.jpg
2026-03-13T23:49:23.959076,outros,0.7401,1.00,25.00,outputs/evidencias\outros_20260313_234923.jpg
2026-03-13T23:49:26.969263,outros,0.8018,1.00,25.00,outputs/evidencias\outros_20260313_234926.jpg
2026-03-13T23:49:29.978380,outros,0.7618,1.00,25.00,outputs/evidencias\outros_20260313_234929.jpg
2026-03-13T23:49:33.154927,outros,0.6690,1.00,25.00,outputs/evidencias\outros_20260313_234933.jpg
2026-03-13T23:49:36.257049,outros,0.7537,1.00,25.00,outputs/evidencias\outros_20260313_234936.jpg
2026-03-13T23:49:39.397180,outros,0.7756,1.00,25.00,outputs/evidencias\outros_20260313_234939.jpg
2026-03-13T23:49:42.634426,outros,0.6996,1.00,25.00,outputs/evidencias\outros_20260313_234942.jpg
2026-03-13T23:49:45.765557,outros,0.7769,1.00,25.00,outputs/evidencias\outros_20260313_234945.jpg
2026-03-13T23:49:50.673209,outros,0.7474,1.00,25.00,outputs/evidencias\outros_20260313_234950.jpg
2026-03-13T23:50:03.204876,outros,0.6592,1.00,25.00,outputs/evidencias\outros_20260313_235003.jpg
2026-03-13T23:50:06.225333,outros,0.6981,1.00,25.00,outputs/evidencias\outros_20260313_235006.jpg
2026-03-13T23:50:11.036543,outros,0.6593,1.00,25.00,outputs/evidencias\outros_20260313_235011.jpg
2026-03-13T23:50:14.262155,outros,0.7050,1.00,25.00,outputs/evidencias\outros_20260313_235014.jpg
2026-03-13T23:50:32.449658,outros,0.6753,1.00,25.00,outputs/evidencias\outros_20260313_235032.jpg
2026-03-13T23:50:40.281739,outros,0.7058,1.00,25.00,outputs/evidencias\outros_20260313_235040.jpg
2026-03-13T23:50:46.361700,outros,0.6800,1.00,25.00,outputs/evidencias\outros_20260313_235046.jpg
2026-03-13T23:50:50.480452,outros,0.7743,1.00,25.00,outputs/evidencias\outros_20260313_235050.jpg
2026-03-13T23:50:54.443914,outros,0.7717,1.00,25.00,outputs/evidencias\outros_20260313_235054.jpg
2026-03-13T23:50:57.529758,outros,0.7819,1.00,25.00,outputs/evidencias\outros_20260313_235057.jpg
2026-03-13T23:51:00.628431,outros,0.7930,1.00,25.00,outputs/evidencias\outros_20260313_235100.jpg
2026-03-13T23:51:03.637652,outros,0.7995,1.00,25.00,outputs/evidencias\outros_20260313_235103.jpg
2026-03-13T23:51:06.847353,outros,0.8134,1.00,25.00,outputs/evidencias\outros_20260313_235106.jpg
2026-03-13T23:51:10.043189,outros,0.8033,1.00,25.00,outputs/evidencias\outros_20260313_235110.jpg
2026-03-13T23:51:13.231782,outros,0.7996,1.00,25.00,outputs/evidencias\outros_20260313_235113.jpg
2026-03-13T23:51:16.243363,outros,0.7602,1.00,25.00,outputs/evidencias\outros_20260313_235116.jpg
2026-03-13T23:51:19.346897,outros,0.7442,1.00,25.00,outputs/evidencias\outros_20260313_235119.jpg
2026-03-13T23:51:22.396202,outros,0.6670,1.00,25.00,outputs/evidencias\outros_20260313_235122.jpg
2026-03-13T23:51:25.559733,outros,0.6940,1.00,25.00,outputs/evidencias\outros_20260313_235125.jpg
2026-03-13T23:51:28.702341,outros,0.6225,1.00,25.00,outputs/evidencias\outros_20260313_235128.jpg
2026-03-13T23:51:31.797801,outros,0.7318,1.00,25.00,outputs/evidencias\outros_20260313_235131.jpg
2026-03-13T23:51:34.961845,outros,0.6768,1.00,25.00,outputs/evidencias\outros_20260313_235134.jpg
2026-03-13T23:51:38.066581,outros,0.7874,1.00,25.00,outputs/evidencias\outros_20260313_235138.jpg
