epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6575.38,0.31971,0.347,1.04829,0.15639,0.97412,0.18295,0.17196,0.26257,48.6935,0.52888,0.000547306,0.000547306,0.000547306
43,6738.15,0.31813,0.3425,1.05387,0.15712,0.98451,0.16424,0.15367,0.27208,49.9188,0.53166,0.000533558,0.000533558,0.000533558
44,6898.82,0.31321,0.34447,1.04458,0.15415,1,0.17474,0.16393,0.24739,49.8786,0.49998,0.000519809,0.000519809,0.000519809
45,7060.16,0.31017,0.33969,1.04464,0.1549,0.97572,0.16306,0.15161,0.2733,51.4731,0.53715,0.00050606,0.00050606,0.00050606
46,7221.82,0.3126,0.34095,1.04429,0.15437,1,0.16657,0.15684,0.24803,54.3345,0.50572,0.000492312,0.000492312,0.000492312
47,7384.63,0.30769,0.33787,1.04437,0.15403,0.98835,0.17169,0.16152,0.25302,52.1985,0.48364,0.000478563,0.000478563,0.000478563
48,7547.42,0.30039,0.3266,1.03815,0.1559,1,0.17075,0.15958,0.23949,54.4066,0.4793,0.000464815,0.000464815,0.000464815
49,7709.85,0.2996,0.32595,1.03967,0.15637,0.98901,0.18119,0.17071,0.27006,49.5684,0.49694,0.000451066,0.000451066,0.000451066
50,7873.73,0.29358,0.3202,1.02807,0.1557,0.96212,0.16789,0.15713,0.28851,48.2322,0.51717,0.000437317,0.000437317,0.000437317
51,8036.59,0.28862,0.32249,1.03011,0.15505,0.99429,0.16901,0.15896,0.27998,48.7299,0.50723,0.000423569,0.000423569,0.000423569
52,8200.52,0.28964,0.31458,1.03236,0.15489,0.99764,0.1771,0.16645,0.25255,46.6879,0.50501,0.00040982,0.00040982,0.00040982
53,8363.96,0.28843,0.31766,1.02921,0.15529,0.99608,0.16885,0.15784,0.26803,51.2748,0.5117,0.000396071,0.000396071,0.000396071
54,8526.16,0.28161,0.31062,1.02651,0.15528,0.97095,0.1696,0.159,0.27552,50.7187,0.51119,0.000382323,0.000382323,0.000382323
55,8687.36,0.28077,0.31932,1.02249,0.15606,0.99036,0.16995,0.15861,0.27262,52.3189,0.50846,0.000368574,0.000368574,0.000368574
56,8848.81,0.28197,0.31579,1.02342,0.15733,0.97884,0.16456,0.15366,0.25988,51.4384,0.50762,0.000354826,0.000354826,0.000354826
57,9010.29,0.2758,0.31366,1.0208,0.15454,0.95035,0.17062,0.1594,0.25247,52.3973,0.49296,0.000341077,0.000341077,0.000341077
